seq,send_timestamp,send_size,recv_timestamp,recv_size,rtt
2072.0,1607277486.265205,124.0,,,inf
2073.0,1607277486.275126,124.0,,,inf
2074.0,1607277486.285265,124.0,,,inf
2075.0,1607277486.295104,124.0,,,inf
2076.0,1607277486.304946,124.0,,,inf
2077.0,1607277486.315223,124.0,,,inf
2078.0,1607277486.3246279,124.0,,,inf
2079.0,1607277486.3351932,124.0,,,inf
2080.0,1607277486.345509,124.0,,,inf
2081.0,1607277486.3550458,124.0,,,inf
2082.0,1607277486.365387,124.0,,,inf
2083.0,1607277486.375392,124.0,,,inf
2084.0,1607277486.385298,124.0,,,inf
2085.0,1607277486.3954,124.0,,,inf
2086.0,1607277486.4048362,124.0,,,inf
2087.0,1607277486.415113,124.0,,,inf
2088.0,1607277486.425118,124.0,,,inf
2089.0,1607277486.4351869,124.0,,,inf
2090.0,1607277486.444876,124.0,,,inf
2091.0,1607277486.454452,124.0,,,inf
2092.0,1607277486.465079,124.0,,,inf
2093.0,1607277486.475075,124.0,,,inf
2094.0,1607277486.48517,124.0,,,inf
2095.0,1607277486.495218,124.0,,,inf
2096.0,1607277486.504834,124.0,,,inf
2097.0,1607277486.514435,124.0,,,inf
2098.0,1607277486.5253172,124.0,,,inf
2099.0,1607277486.53513,124.0,,,inf
2100.0,1607277486.545938,124.0,,,inf
2101.0,1607277486.555018,124.0,,,inf
2102.0,1607277486.565451,124.0,,,inf
2103.0,1607277486.5751638,124.0,,,inf
2104.0,1607277486.585165,124.0,,,inf
2105.0,1607277486.5951989,124.0,,,inf
2106.0,1607277486.604956,124.0,,,inf
2107.0,1607277486.615079,124.0,,,inf
2108.0,1607277486.6251662,124.0,,,inf
2109.0,1607277486.635128,124.0,,,inf
2110.0,1607277486.6447968,124.0,,,inf
2111.0,1607277486.654679,124.0,,,inf
2112.0,1607277486.665192,124.0,,,inf
2113.0,1607277486.675144,124.0,,,inf
2114.0,1607277486.685144,124.0,,,inf
2115.0,1607277486.694189,124.0,,,inf
2116.0,1607277486.704512,124.0,,,inf
2117.0,1607277486.715042,124.0,,,inf
2118.0,1607277486.72416,124.0,,,inf
2119.0,1607277486.735052,124.0,,,inf
2120.0,1607277486.745051,124.0,,,inf
