tick,tick_dt,input_force,output_position,output_speed,output_ang_vel,output_angle
1462.0,0.005594807000001367,-0.0029456250276,9.662973580165339e-08,-5.332884648169974e-07,8.812237524471074e-06,2.497609885865004e-06
1463.0,0.004915749000000247,-0.0029456250276,9.636758457788981e-08,-7.978377325448572e-07,8.163400638200534e-06,2.501941760644872e-06
1464.0,0.005046439000000902,-0.0029456250276,9.596496063297114e-08,-4.4494147187428777e-07,9.040687467299157e-06,2.5060613709801966e-06
1465.0,0.004836230999998747,-0.0029456250276,9.574977665902479e-08,-3.330747170465109e-08,9.90844077262433e-06,2.510433656279262e-06
1466.0,0.004720758999999575,-0.0029456250276,9.573405300434309e-08,-8.02303681376208e-08,9.845553947666842e-06,2.515111192374595e-06
1467.0,0.0056655960000000505,-0.0029456250276,9.568859771906318e-08,-2.336866595853062e-07,9.547295729836136e-06,2.5206892854809638e-06
1468.0,0.004384643999999938,-0.0029456250276,9.558613443808011e-08,-5.927527072992033e-07,8.714238113480949e-06,2.524875434774769e-06
1469.0,0.005087960999999197,-0.0033789759199,9.528454417234189e-08,-7.725526812894294e-07,8.442637253410036e-06,2.5293092051413786e-06
1470.0,0.0049816910000011205,-0.0033789759199,9.489968229840126e-08,-7.156375867574857e-07,8.476165818051887e-06,2.533515066143537e-06
1471.0,0.005608569999999702,-0.0033789759199,9.449831194840524e-08,3.7074584595270244e-08,1.020488475262319e-05,2.538268983075752e-06
1472.0,0.004170324000000392,-0.0033789759199,9.451377325139801e-08,-4.817684716019898e-07,9.031434748272622e-06,2.5425247506558623e-06
1473.0,0.0049927170000003684,-0.0033789759199,9.427323988757486e-08,-8.274775745161401e-07,8.398229060490141e-06,2.547033890436072e-06
1474.0,0.00569476299999927,-0.0033789759199,9.380201102010649e-08,-9.029588479733229e-07,8.150074627104263e-06,2.5518164828479915e-06
1475.0,0.004833470000001228,-0.0033789759199,9.336556856981502e-08,-5.946415683076569e-07,8.836969510067625e-06,2.5557557969687794e-06
1476.0,0.005107935999999924,-0.0033789759199,9.306182946242952e-08,-6.173239267530833e-07,8.921697893337536e-06,2.5602696644379172e-06
1477.0,0.004750205999998869,-0.0033789759199,9.276858788034898e-08,-3.1278319063766525e-07,9.517944034668043e-06,2.564507654724228e-06
1478.0,0.0046084879999988,-0.0033789759199,9.262444212228347e-08,-2.0390701500097811e-07,9.83270593959061e-06,2.568893987811071e-06
1479.0,0.005049026000000012,-0.0033789759199,9.252148894025123e-08,-2.69627396355527e-07,9.715408011407847e-06,2.573858546605006e-06
1480.0,0.005573177000000484,-0.0033789759199,9.237122081985737e-08,-4.764202178182581e-07,9.212305918909324e-06,2.579273115452486e-06
1481.0,0.004438917999999958,-0.0033789759199,9.215974179181364e-08,-5.052508097674216e-07,9.162069916844109e-06,2.583362382508981e-06
1482.0,0.005510193999999302,-0.0033789759199,9.188133879376611e-08,-7.651715074858635e-07,8.724920424345409e-06,2.588410860777318e-06
1483.0,0.004485225999999898,-0.0033789759199,9.153814207978264e-08,-8.388512705324933e-07,8.474297965900369e-06,2.5923241847708383e-06
1484.0,0.005582657999999796,-0.0033789759199,9.106984010415781e-08,-6.955035593180533e-07,8.922611585685443e-06,2.59705509550421e-06
1485.0,0.0045049079999994746,-0.0033789759199,9.075652214931781e-08,-8.283751273658263e-07,8.538472562129636e-06,2.601074649935534e-06
1486.0,0.004994525000000749,-0.0033789759199,9.034278812101707e-08,-6.719497027819758e-07,9.012353079273094e-06,2.6053392114028716e-06
1487.0,0.005177197000000078,-0.0033789759199,8.999490652247768e-08,-5.584057050852683e-07,9.173913852215756e-06,2.610005084135367e-06
1488.0,0.004684834000000748,-0.0041628438397,8.97333027191799e-08,-3.1992960169739723e-07,9.729603887120666e-06,2.614302910488161e-06
1489.0,0.005906706000001094,-0.0041628438397,8.95443297093875e-08,-5.265894964220638e-07,9.386614861621563e-06,2.62004990145393e-06
1490.0,0.00456851999999941,-0.0041628438397,8.930375624476812e-08,-8.820252984069134e-07,8.517003358117576e-06,2.624338195226691e-06
1491.0,0.0045216730000010585,-0.0041628438397,8.890493324705568e-08,-7.828497730980993e-07,8.884186511593155e-06,2.628189305639223e-06
1492.0,0.004954026000000056,-0.0041628438397,8.851710743405347e-08,-1.6897289933098524e-07,1.0199383605367545e-05,2.632590554735951e-06
1493.0,0.0056544540000000865,-0.0041628438397,8.84215624854021e-08,-5.151641741283776e-07,9.393602633694414e-06,2.6383577492784417e-06
1494.0,0.004385153000001196,-0.0041628438397,8.819565511303488e-08,-6.315988253973102e-07,9.14782206900792e-06,2.642476987755438e-06
1495.0,0.005100191000000365,-0.0041628438397,8.787352764854466e-08,-8.649646317732583e-07,8.79128820858795e-06,2.647142551734034e-06
1496.0,0.00485654799999935,-0.0041628438397,8.745345342329381e-08,-7.775309551934412e-07,8.87114213435257e-06,2.6514120830507174e-06
1497.0,0.005608472000000475,-0.0041628438397,8.70173773641602e-08,-1.5098709258644193e-07,1.0346313368126609e-05,2.6563874382775715e-06
1498.0,0.004496366999999779,-0.0041628438397,8.694948802610704e-08,-6.216069049161652e-07,9.2581125739319e-06,2.6610395204775815e-06
1499.0,0.005179238000000197,-0.0041628438397,8.662754301580661e-08,-7.991139529152744e-07,9.020838854755337e-06,2.6658345173227e-06
1500.0,0.004885954000000581,-0.0041628438397,8.623709961433634e-08,-7.330767261141281e-07,9.054656110239984e-06,2.6702420576912753e-06
1501.0,0.005515090000001166,-0.0041628438397,8.583280120219378e-08,-1.4016933905480473e-07,1.045529881346175e-05,2.6752357820279786e-06
1502.0,0.004790684000001377,-0.0041628438397,8.576565050120372e-08,-5.853064358229463e-07,9.426078633986225e-06,2.6802445853020672e-06
1503.0,0.004775817000000515,-0.0041628438397,8.548611885856242e-08,-5.75563667911363e-07,9.580211194499018e-06,2.6847463079604204e-06
1504.0,0.005371106000000125,-0.0041628438397,8.517697751155234e-08,-5.827714048410253e-08,1.0691033085073548e-05,2.689891940943225e-06
1505.0,0.004817916999998673,-0.0041628438397,8.514890006896738e-08,-5.507845843444641e-07,9.569096929895784e-06,2.6950427919480373e-06
1506.0,0.004833300999999679,-0.0041628438397,8.488268930073773e-08,-4.416195387559814e-07,9.928592152612008e-06,2.699667824524073e-06
1507.0,0.004738312000000633,-0.0041628438397,8.467343618474551e-08,-6.673574505207585e-09,1.0859840367564032e-05,2.7043723012580567e-06
1508.0,0.005161450000001011,-0.0041932464115,8.466999165263252e-08,-1.76627214364535e-07,1.052848823891971e-05,2.7099775535645742e-06
1509.0,0.0049397899999998884,-0.0041932464115,8.458274151790794e-08,-4.443780602769436e-07,9.897273308911456e-06,2.7151784056563474e-06
1510.0,0.005103109000000217,-0.0041932464115,8.435597055002775e-08,-1.1470904364230644e-07,1.0701766130097884e-05,2.720229092106164e-06
1511.0,0.005220904999999831,-0.0041932464115,8.429608204807802e-08,-1.308086073761933e-07,1.0659541869808237e-05,2.72581638253591e-06
1512.0,0.004610087000001428,-0.0041932464115,8.423577814204269e-08,-2.5051864196801015e-07,1.0405654297860566e-05,2.7307305240759074e-06
1513.0,0.005651893000001351,-0.0041932464115,8.40941876861518e-08,-5.913624089166352e-07,9.766349970289406e-06,2.7366116885445586e-06
1514.0,0.0051364740000003906,-0.0041932464115,8.3790435922354e-08,-9.048699564551719e-07,8.986216570917307e-06,2.741628148814288e-06
1515.0,0.004529772000001486,-0.0041932464115,8.338055046311469e-08,-2.537539196873503e-07,1.0521920673199286e-05,2.745698700035177e-06
1516.0,0.005420648000001194,-0.0041932464115,8.324299939539012e-08,-6.707952764904211e-07,9.664720218840127e-06,2.7514022628605118e-06
1517.0,0.0047256180000001535,-0.0041932464115,8.29260071721003e-08,-7.913763832348972e-07,9.301227750169706e-06,2.7559694404436234e-06
1518.0,0.004615277999999279,-0.0041932464115,8.2560764970974e-08,-5.116076611738517e-07,1.0044441965665148e-05,2.7602622156244576e-06
1519.0,0.005392121999999944,-0.0041932464115,8.22848998784556e-08,-2.8078201562292196e-07,1.0554591927654827e-05,2.765678301274536e-06
1520.0,0.005059927999999658,-0.0041932464115,8.214282620018092e-08,-6.907590673280418e-07,9.591566397016733e-06,2.771018848796867e-06
1521.0,0.00467628100000006,-0.0041932464115,8.181980784996854e-08,-1.543003311475953e-07,1.0863296437499682e-05,2.775504134767128e-06
1522.0,0.00526699000000086,-0.0041932464115,8.173853801985343e-08,-5.106043431730561e-07,1.013636673964071e-05,2.7812258221374637e-06
1523.0,0.0049527460000007295,-0.0041932464115,8.148564865803009e-08,-6.145115897957099e-07,9.823209089379539e-06,2.7862461071198935e-06
1524.0,0.005062513000000379,-0.0041932464115,8.117455136683092e-08,-1.4234725866468272e-07,1.0956921653401728e-05,2.791219119491564e-06
1525.0,0.004476905999998948,-0.0041932464115,8.111082383719099e-08,-3.974673566963759e-08,1.1182225961524928e-05,2.7961244303207274e-06
1526.0,0.0052634349999998165,-0.0041932464115,8.108990340122505e-08,-5.511620834968381e-07,1.0139051540407939e-05,2.802010122271107e-06
1527.0,0.004726202000000512,-0.0041932464115,8.082941306709033e-08,-7.24911207595248e-07,9.670989153562126e-06,2.8068020428379455e-06
1528.0,0.005185683000000552,-0.0065552732238,8.045349709451668e-08,-5.435859728732357e-07,1.0205294615954086e-05,2.8118171112426273e-06
1529.0,0.0048786519999985956,-0.0065552732238,8.018830041514376e-08,-6.251929396264447e-07,9.92501632210129e-06,2.8167959193414974e-06
1530.0,0.0051372299999989934,-0.0065552732238,7.986712442262011e-08,-2.017715208471453e-07,1.0967017401626501e-05,2.8218946285015354e-06
1531.0,0.0055821639999997785,-0.0065552732238,7.97544922506303e-08,-4.2582404896468747e-07,1.0429282894150767e-05,2.8280165974742087e-06
1532.0,0.004185749999999544,-0.0065552732238,7.957625294933492e-08,-5.998354433985865e-07,1.0050395363090769e-05,2.8323820345616273e-06
1533.0,0.00560830200000062,-0.0065552732238,7.923984711764656e-08,-1.1696200751801608e-06,8.989318362287384e-06,2.8380185998031892e-06
1534.0,0.00494933999999958,-0.0065552732238,7.86609623753574e-08,-1.4506005865740085e-06,8.203148186263886e-06,2.8424677190975094e-06
1535.0,0.005346262999999851,-0.0065552732238,7.788543315097953e-08,-5.174519650862386e-07,1.0423070662558619e-05,2.846853337860683e-06
1536.0,0.004663337000000212,-0.0065552732238,7.764412786152858e-08,-5.288642052974888e-07,1.0306726520472307e-05,2.8517139669681157e-06
1537.0,0.004559198999999126,-0.0065552732238,7.740300814593582e-08,-6.544301152688747e-07,1.017550113665485e-05,2.8564130086926557e-06
1538.0,0.004890547000000467,-0.0065552732238,7.7082956022242e-08,-3.0503474150984027e-07,1.0932865670232142e-05,2.8613893853483925e-06
1539.0,0.005192594000000383,-0.0065552732238,7.692456386538643e-08,-4.975007313666649e-07,1.044719818006968e-05,2.8670663786165983e-06
1540.0,0.005495891000000697,-0.0065552732238,7.665114288618525e-08,-5.755179890424194e-07,1.0293426774335033e-05,2.8728080448619054e-06
1541.0,0.004811547000000971,-0.0065552732238,7.637422970082289e-08,-5.334827378039786e-07,1.0411236074878603e-05,2.8777607755334837e-06
1542.0,0.005102484000000018,-0.0065552732238,7.610202098743078e-08,-7.198522275975345e-07,1.015540883768106e-05,2.883073092082713e-06
1543.0,0.004589547000000138,-0.0065552732238,7.577164142426941e-08,-4.339352227701535e-07,1.0684016361548033e-05,2.8877339646991883e-06
1544.0,0.005073116000000155,-0.0065552732238,7.555150105210952e-08,-5.645403853314145e-07,1.0528020880234522e-05,2.8931540901339915e-06
1545.0,0.005383927000000455,-0.0065552732238,7.524755662979188e-08,-7.058089827754807e-07,1.0112583708044275e-05,2.898822299721358e-06
1546.0,0.004972874999999988,-0.0065552732238,7.489656664526992e-08,-5.419372555474778e-07,1.0508986537970241e-05,2.903851161192072e-06
1547.0,0.004959321000001182,-0.0065552732238,7.462780256405796e-08,-3.5665517873388575e-07,1.103686770343159e-05,2.9090629049547204e-06
1548.0,0.004662251999999256,-0.0065552732238,7.446152093202175e-08,-4.018540972442145e-08,1.1720952741244957e-05,2.9142085708071254e-06
1549.0,0.005178163000000069,-0.0077570339066,7.444071227184426e-08,-5.685472464121529e-07,1.0638636652816717e-05,2.920277871188072e-06
1550.0,0.005323843000001105,-0.0077570339066,7.413802664404613e-08,-7.630752056633346e-07,1.009707635664677e-05,2.9259417143154373e-06
1551.0,0.004556000000000893,-0.0077570339066,7.379036958034584e-08,-3.6638668821718755e-07,1.1026395684301038e-05,2.9305419423035267e-06
1552.0,0.005073339000000843,-0.0077570339066,7.36044891929045e-08,-8.590259178373786e-07,1.009556978713392e-05,2.9361360066289873e-06
1553.0,0.00464388299999996,-0.0077570339066,7.320556760726406e-08,-7.537054146955797e-07,1.0186008635232429e-05,2.9408242711199656e-06
1554.0,0.005739109999998604,-0.0077570339066,7.277300777901081e-08,-5.357974518045955e-07,1.0827714662002298e-05,2.946670133521819e-06
1555.0,0.004450592999999614,-0.0077570339066,7.253454614016889e-08,-1.0891136314729441e-06,9.46885350194581e-06,2.951489108629889e-06
1556.0,0.005562806000000364,-0.0077570339066,7.19286933557849e-08,-1.1304671648247752e-06,9.619291020816655e-06,2.956756448137264e-06
1557.0,0.004423375000000007,-0.0077570339066,7.142864533626423e-08,-1.212550641040651e-06,9.242392372163048e-06,2.9610114212791845e-06
1558.0,0.0049431200000000786,-0.0077570339066,7.082926700379012e-08,-9.813651798194574e-07,9.979676491715941e-06,2.9655800467374534e-06
1559.0,0.005504132000000439,-0.0077570339066,7.028911065479708e-08,-8.830113456837756e-07,1.0036943120559512e-05,2.971072992410224e-06
1560.0,0.004547931999999477,-0.0077570339066,6.988752309925729e-08,-7.543915027811027e-07,1.0350888247431478e-05,2.975637725890241e-06
1561.0,0.005300614999999453,-0.0077570339066,6.948764920770593e-08,-9.83245619818937e-07,1.0048678959108915e-05,2.981124333241006e-06
1562.0,0.005000019000000577,-0.0077570339066,6.899602452962973e-08,-1.0311128767550514e-06,9.769852931944366e-06,2.986148691813051e-06
1563.0,0.00499437400000069,-0.0077570339066,6.84810481953566e-08,-1.9238147738910583e-07,1.1761495294205323e-05,2.9910281217597645e-06
1564.0,0.004626796000000155,-0.0077570339066,6.83920372103508e-08,-1.1770917541105626e-08,1.2160981048089427e-05,2.9964699256978896e-06
1565.0,0.005605207000000334,-0.0077570339066,6.838543936741101e-08,-6.445454103983502e-07,1.0861063695258687e-05,3.0032864073076517e-06
1566.0,0.004365291000000937,-0.0077570339066,6.810407653950063e-08,-9.950908364563017e-07,9.947234053345398e-06,3.0080275776675867e-06
1567.0,0.005119568999999657,-0.0077570339066,6.759463291965008e-08,-1.070943417346927e-06,1.0006825903626968e-05,3.0131201327771114e-06
1568.0,0.005079373999999248,-0.0077570339066,6.705066070469584e-08,-1.0938933133500258e-06,9.771469336367613e-06,3.018202973908852e-06
1569.0,0.004878120000000763,-0.007853970011,6.651704641972385e-08,9.70667964164348e-09,1.2329507832186676e-05,3.0229696139087646e-06
1570.0,0.005986316000001324,-0.007853970011,6.652285714488842e-08,-2.3179940044970124e-07,1.1851822926761916e-05,3.0303504469095608e-06
1571.0,0.004458449999999559,-0.007853970011,6.641951054119492e-08,-1.0308986190850818e-06,9.989485297053439e-06,3.0356345229023424e-06
1572.0,0.004977184000001245,-0.007853970011,6.590641332994156e-08,-1.1922723029259242e-06,9.87466235056208e-06,3.0406064735412166e-06
1573.0,0.004680086000000472,-0.007853970011,6.534841963863037e-08,-8.335998181700975e-07,1.0486792976463699e-05,3.0452279004433765e-06
1574.0,0.004856079000001401,-0.007853970011,6.49436169814883e-08,-1.9768009406228864e-07,1.2016445015957571e-05,3.0503203699584135e-06
1575.0,0.005005909999999503,-0.007853970011,6.484466010552157e-08,-2.3559275505731985e-07,1.1907897836988197e-05,3.056335694185396e-06
1576.0,0.005626067999999762,-0.007853970011,6.47121140194956e-08,-4.2760746013181257e-07,1.1492012042145212e-05,3.0630351584821904e-06
1577.0,0.004663920000000488,-0.007853970011,6.451268132094978e-08,-8.241430475597565e-07,1.060753945521763e-05,3.0683949409625513e-06
1578.0,0.004765991999999386,-0.007853970011,6.411989540379729e-08,-9.260834383828098e-07,1.0583681344605005e-05,3.0734504857808756e-06
1579.0,0.004834619000000373,-0.007853970011,6.367216934511817e-08,-7.447709833205274e-08,1.2346958576956765e-05,3.0785672924727333e-06
1580.0,0.005682307000000719,-0.007853970011,6.362984917139897e-08,-2.723443647742633e-07,1.1948915898082418e-05,3.085583213387789e-06
1581.0,0.004872089000000912,-0.007853970011,6.349716057301608e-08,-1.0065889970511797e-06,1.0291944193092334e-05,3.0914048315586877e-06
1582.0,0.004919118000000111,-0.007853970011,6.300200756761643e-08,-8.066000345208697e-07,1.0937847921418789e-05,3.0964675603522115e-06
1583.0,0.0047437139999999545,-0.007853970011,6.261937958000071e-08,-2.0665386596331915e-08,1.2604950012402855e-05,3.101656162583682e-06
1584.0,0.005347798999999043,-0.007853970011,6.260832814662327e-08,-2.701765063352834e-07,1.2114972997574156e-05,3.1083970364908183e-06
1585.0,0.004916483000000582,-0.007853970011,6.247549632658357e-08,-7.677448109520274e-07,1.0936803421666376e-05,3.1143533423696225e-06
1586.0,0.004970358999999647,-0.007853970011,6.209389959350172e-08,-3.7956550640790434e-07,1.1935609230947247e-05,3.119789326301433e-06
1587.0,0.004728389000000277,-0.007853970011,6.191442625697385e-08,-2.1447012245672798e-08,1.2703524777103444e-05,3.1254329466410244e-06
1588.0,0.0052817399999991466,-0.007853970011,6.190309850272801e-08,-3.8323106577166853e-07,1.1978201794822571e-05,3.1321426181366453e-06
1589.0,0.005126880999998917,-0.007853970011,6.17066204957566e-08,-7.617878071438569e-07,1.1051578568245343e-05,3.138283699656248e-06
1590.0,0.004324529999999882,-0.0079249206123,6.137718307319383e-08,4.3226348157660735e-08,1.2928258341625616e-05,3.143062987962821e-06
1591.0,0.0056413749999997265,-0.0079249206123,6.140156867717762e-08,-9.786675465518664e-07,1.0797351785363677e-05,3.1503563033030196e-06
1592.0,0.004888274999998998,-0.0079249206123,6.092316906706563e-08,-1.3726389666615987e-06,9.755630244994718e-06,3.1556343457828785e-06
1593.0,0.004604675000001279,-0.0079249206123,6.029111343368421e-08,-6.012347190208796e-07,1.1646444212761755e-05,3.160126496452717e-06
1594.0,0.004876901999999461,-0.0079249206123,5.999789715331801e-08,-5.921604088736545e-07,1.1689818205304525e-05,3.1658063531601272e-06
1595.0,0.0058504900000002635,-0.0079249206123,5.965145429826686e-08,-5.286041912441917e-07,1.1738241915386312e-05,3.1726454696113227e-06
