tick,position_value,speed_value,angle_value,ang_vel_value,position_sample,speed_sample,angle_sample,ang_vel_sample
12684.0,-15.613122521788403,-4.892409251696014,-2.403119830209717,1.4012531268395703,-15.613122521788403,-4.892409251696014,-2.403119830209717,1.4012531268395703
12685.0,-15.614720108675092,-4.892559542051013,-2.4026622594086655,1.3905531281814612,,,,
12686.0,-15.616294431918146,-4.892709302803705,-2.4022148085209287,1.3800014303696932,-15.616294431918146,-4.892709302803705,-2.4022148085209287,1.3800014303696932
12687.0,-15.617980132710912,-4.892871257521626,-2.4017393522121186,1.3686945539443862,,,,
12688.0,-15.61956600785956,-4.893025202448878,-2.401295731572018,1.3580496474248704,-15.61956600785956,-4.893025202448878,-2.401295731572018,1.3580496474248704
12689.0,-15.621256447270689,-4.893190707531823,-2.400826553394655,1.3466941309062663,,,,
12690.0,-15.623002697201548,-4.893363131899274,-2.4003459539916188,1.3349543923804905,-15.623002697201548,-4.893363131899274,-2.4003459539916188,1.3349543923804905
12691.0,-15.62462476682862,-4.893524639188559,-2.399903438503796,1.3240414866615091,,,,
12692.0,-15.626250367983785,-4.893687602598005,-2.399463599424829,1.313096734141976,-15.626250367983785,-4.893687602598005,-2.399463599424829,1.313096734141976
12693.0,-15.627766275478821,-4.89384053801059,-2.3990568441632263,1.3028834817722836,,,,
12694.0,-15.629487459097655,-4.894015000781891,-2.398598614744295,1.2912781034619678,-15.629487459097655,-4.894015000781891,-2.398598614744295,1.2912781034619678
12695.0,-15.630976522216093,-4.894166779635382,-2.3982057277998936,1.2812310100596234,,,,
12696.0,-15.632675383104695,-4.894340541175688,-2.3977609874895895,1.2697594884034722,-15.632675383104695,-4.894340541175688,-2.3977609874895895,1.2697594884034722
12697.0,-15.634426710297523,-4.894415123170238,-2.3973066332611324,1.2632113975607164,,,,
12698.0,-15.635952896283763,-4.894480421437887,-2.396912736240937,1.257500932877209,-15.635952896283763,-4.894480421437887,-2.396912736240937,1.257500932877209
12699.0,-15.63778077523741,-4.8945588088385845,-2.3964431134635467,1.2506557984766768,,,,
12700.0,-15.639277349243565,-4.894623244887499,-2.3960607094447677,1.2450473076499144,-15.639277349243565,-4.894623244887499,-2.3960607094447677,1.2450473076499144
12701.0,-15.640865172529294,-4.89469174760807,-2.395656814189094,1.2390924079791195,,,,
12702.0,-15.64260248887087,-4.894766806333149,-2.3952170121341116,1.232571538778127,-15.64260248887087,-4.894766806333149,-2.3952170121341116,1.232571538778127
12703.0,-15.644151938398219,-4.894833883074033,-2.3948268388196823,1.2267514890330282,,,,
12704.0,-15.645926522242823,-4.8949107367131,-2.3943820896359953,1.2200802641815263,-15.645926522242823,-4.8949107367131,-2.3943820896359953,1.2200802641815263
12705.0,-15.647485081401035,-4.8949783087217416,-2.393993611199559,1.2142167456140212,,,,
12706.0,-15.648999332498219,-4.895043976331933,-2.393617995839632,1.208515816559906,-15.648999332498219,-4.895043976331933,-2.393617995839632,1.208515816559906
12707.0,-15.650710819357291,-4.895118135024807,-2.393195454397916,1.2020671715289182,,,,
12708.0,-15.652255448430184,-4.895185033022306,-2.3928161483526895,1.196242894008885,-15.652255448430184,-4.895185033022306,-2.3928161483526895,1.196242894008885
12709.0,-15.654053012915961,-4.895262746511902,-2.392376875122336,1.1894592183510788,,,,
12710.0,-15.655527721261576,-4.895326430628702,-2.3920185479952942,1.1838899165338723,-15.655527721261576,-4.895326430628702,-2.3920185479952942,1.1838899165338723
12711.0,-15.657264913024164,-4.895401260433142,-2.3915984240587274,1.177324053517747,,,,
12712.0,-15.658731756371639,-4.895464307576133,-2.391245654211303,1.1717760132620165,-15.658731756371639,-4.895464307576133,-2.391245654211303,1.1717760132620165
12713.0,-15.660544119920244,-4.8955419286603075,-2.390811847732461,1.1649154021375645,,,,
12714.0,-15.662152042390025,-4.895610553944048,-2.390429235617646,1.1588239349594707,-15.662152042390025,-4.895610553944048,-2.390429235617646,1.1588239349594707
12715.0,-15.663754475594786,-4.895678679886639,-2.3900499289037254,1.1527486372092863,,,,
12716.0,-15.665390257615226,-4.895747911524352,-2.3896647636144714,1.1465420970268818,-15.665390257615226,-4.895747911524352,-2.3896647636144714,1.1465420970268818
12717.0,-15.667017398925989,-4.895816435982992,-2.3892837010997514,1.1403635563368724,,,,
12718.0,-15.66870651010316,-4.895887173247737,-2.3888902629767674,1.1339445871067506,-15.66870651010316,-4.895887173247737,-2.3888902629767674,1.1339445871067506
12719.0,-15.670271247720255,-4.895952318421054,-2.388527851489664,1.1279937584481339,,,,
12720.0,-15.671921869411285,-4.896020602484764,-2.3881475595987407,1.121711425995977,-15.671921869411285,-4.896020602484764,-2.3881475595987407,1.121711425995977
12721.0,-15.673513560486734,-4.896085994153104,-2.387782892410641,1.115648752119874,,,,
12722.0,-15.675137871614302,-4.896152236073589,-2.3874127680532076,1.1094570617347035,-15.675137871614302,-4.896152236073589,-2.3874127680532076,1.1094570617347035
12723.0,-15.676745471954622,-4.8962172776161035,-2.3870484894393043,1.1033243610168542,,,,
12724.0,-15.678490841542638,-4.896287275970704,-2.386655184020805,1.0966606581357887,-15.678490841542638,-4.896287275970704,-2.386655184020805,1.0966606581357887
12725.0,-15.67989447914835,-4.896252500525263,-2.3863408000695165,1.0967006894305629,,,,
12726.0,-15.681786989436604,-4.896205589835141,-2.385916900906297,1.0967547108559517,-15.681786989436604,-4.896205589835141,-2.385916900906297,1.0967547108559517
12727.0,-15.683512073795452,-4.896162790772625,-2.3855304803685,1.0968039882899252,,,,
12728.0,-15.685180443551287,-4.896121376802859,-2.3851567438976473,1.0968516858372208,-15.685180443551287,-4.896121376802859,-2.3851567438976473,1.0968516858372208
12729.0,-15.68661450411982,-4.8960857602267485,-2.384835479036927,1.0968927145289928,,,,
12730.0,-15.68845890989218,-4.89603992708564,-2.3844222682899314,1.0969455275777042,-15.68845890989218,-4.89603992708564,-2.3844222682899314,1.0969455275777042
12731.0,-15.68979308827957,-4.89600674654061,-2.3841233489516838,1.0969837529542972,,,,
12732.0,-15.691746101127562,-4.895958156158048,-2.383685763083349,1.0970397610377847,-15.691746101127562,-4.895958156158048,-2.383685763083349,1.0970397610377847
12733.0,-15.69300618367013,-4.895926776860166,-2.3834034157659705,1.097075915809277,,,,
12734.0,-15.694801581381487,-4.895882059927266,-2.3830011042776253,1.0971274808516824,-15.694801581381487,-4.895882059927266,-2.3830011042776253,1.0971274808516824
12735.0,-15.696386392112752,-4.895842552752542,-2.382645961040118,1.097173026148363,,,,
12736.0,-15.698058638289558,-4.89580084522252,-2.382271205647455,1.0972211238405487,-15.698058638289558,-4.89580084522252,-2.382271205647455,1.0972211238405487
12737.0,-15.69967732843696,-4.895760446854917,-2.381908433329129,1.0972677153149213,,,,
12738.0,-15.701207998058573,-4.895722224374143,-2.3815653703102497,1.0973118059657851,-15.701207998058573,-4.895722224374143,-2.3815653703102497,1.0973118059657851
12739.0,-15.702953637989696,-4.8956786076135925,-2.381174108057696,1.0973621283173214,,,,
12740.0,-15.704584250802135,-4.895637835118671,-2.3808086076052075,1.09740916827692,-15.704584250802135,-4.895637835118671,-2.3808086076052075,1.09740916827692
12741.0,-15.706186125695341,-4.895597759868135,-2.3804495303504263,1.0974554153031395,,,,
12742.0,-15.707785813177596,-4.8955577160641095,-2.3800909253799394,1.0975016336624959,-15.707785813177596,-4.8955577160641095,-2.3800909253799394,1.0975016336624959
12743.0,-15.709445747974158,-4.895516138391555,-2.3797187959400143,1.097549628733807,,,,
12744.0,-15.711079129100906,-4.895475199373702,-2.379352600262467,1.0975968908748543,-15.711079129100906,-4.895475199373702,-2.379352600262467,1.0975968908748543
12745.0,-15.712704410222482,-4.895434439228155,-2.378988201826526,1.0976439542123708,,,,
12746.0,-15.714323973977983,-4.895393798042817,-2.3786250666672757,1.097690887006669,-15.714323973977983,-4.895393798042817,-2.3786250666672757,1.097690887006669
12747.0,-15.715978421592329,-4.895352255939062,-2.3782540909819234,1.0977388667594103,,,,
12748.0,-15.717613744364613,-4.895311168088779,-2.377887384507501,1.0977863270494999,-15.717613744364613,-4.895311168088779,-2.377887384507501,1.0977863270494999
12749.0,-15.719239454032394,-4.895270297381806,-2.3775228148644767,1.097833543793324,,,,
12750.0,-15.720837625001382,-4.895230095185249,-2.377164402439445,1.0978799949856939,-15.720837625001382,-4.895230095185249,-2.377164402439445,1.0978799949856939
12751.0,-15.7223641323416,-4.8951916742564485,-2.3768220442992885,1.0979243951435473,,,,
12752.0,-15.724289894872022,-4.895143170202214,-2.3763901221597483,1.0979804528700956,-15.724289894872022,-4.895143170202214,-2.3763901221597483,1.0979804528700956
12753.0,-15.725566637955104,-4.895110987632939,-2.376103748727998,1.0980176385301763,,,,
12754.0,-15.72736836252856,-4.895065562293611,-2.375699605621452,1.098070164764557,-15.72736836252856,-4.895065562293611,-2.375699605621452,1.098070164764557
12755.0,-15.72907707164257,-4.895022442695653,-2.375316304831202,1.098120011440487,,,,
12756.0,-15.730580033785683,-4.894984495345162,-2.3749791393074253,1.0981638887767438,-15.730580033785683,-4.894984495345162,-2.3749791393074253,1.0981638887767438
12757.0,-15.732180646397476,-4.894944063626734,-2.37462005033138,1.098210653208885,,,,
12758.0,-15.73385258046099,-4.894901801477614,-2.374244941693539,1.098259536096013,-15.73385258046099,-4.894901801477614,-2.374244941693539,1.098259536096013
12759.0,-15.735651539107383,-4.894856295823054,-2.3738413128632634,1.0983121728955125,,,,
12760.0,-15.737257403423092,-4.8948156473848785,-2.37348098761174,1.0983591939839699,-15.737257403423092,-4.8948156473848785,-2.37348098761174,1.0983591939839699
12761.0,-15.738855980054506,-4.894775163835981,-2.373122279242133,1.0984060384140173,,,,
12762.0,-15.740618281199124,-4.894730504560837,-2.372726812207599,1.0984577198153123,-15.740618281199124,-4.894730504560837,-2.372726812207599,1.0984577198153123
12763.0,-15.742014558549164,-4.894695097974834,-2.372413464693834,1.098498693157703,,,,
12764.0,-15.743745885625744,-4.894651177280489,-2.3720249092285837,1.0985495411322987,-15.743745885625744,-4.894651177280489,-2.3720249092285837,1.0985495411322987
12765.0,-15.745259437725448,-4.894612752050424,-2.3716852094411243,1.0985940206564766,,,,
12766.0,-15.747042657400806,-4.89456745608157,-2.371284966444976,1.0986464676437413,-15.747042657400806,-4.89456745608157,-2.371284966444976,1.0986464676437413
12767.0,-15.748610320790872,-4.894527606324392,-2.3709330849229815,1.0986926054461357,,,,
12768.0,-15.750259730585649,-4.894485658158837,-2.3705628358426556,1.09874118760189,-15.750259730585649,-4.894485658158837,-2.3705628358426556,1.09874118760189
12769.0,-15.751827686571113,-4.894445756273958,-2.3702108524184715,1.0987874024786544,,,,
12770.0,-15.753527975913498,-4.894402461249088,-2.3698291429046647,1.098837555819826,-15.753527975913498,-4.894402461249088,-2.3698291429046647,1.098837555819826
12771.0,-15.755133714505725,-4.894361546290253,-2.3694686400886544,1.0988849530741331,,,,
12772.0,-15.756944764341101,-4.894315370738006,-2.3690620221070158,1.098938452824115,-15.756944764341101,-4.894315370738006,-2.3690620221070158,1.098938452824115
12773.0,-15.758375546309017,-4.894278866270657,-2.3687407634215725,1.0989807460586536,,,,
12774.0,-15.759925061946667,-4.894239319527681,-2.3683928290479854,1.099026585865415,-15.759925061946667,-4.894239319527681,-2.3683928290479854,1.099026585865415
12775.0,-15.761700483150916,-4.894193973513544,-2.367994149094434,1.099079145390474,,,,
12776.0,-15.763174671474669,-4.894156295461775,-2.3676630936332526,1.099122815004638,-15.763174671474669,-4.894156295461775,-2.3676630936332526,1.099122815004638
12777.0,-15.76479381596904,-4.894114895409228,-2.3672994684142945,1.0991708167552363,,,,
12778.0,-15.766540650538278,-4.894070197417544,-2.3669071462842997,1.0992226402463916,-15.766540650538278,-4.894070197417544,-2.3669071462842997,1.0992226402463916
12779.0,-15.768193780010247,-4.894027868262515,-2.3665358485158685,1.0992717186563186,,,,
12780.0,-15.76970842290714,-4.893989065034198,-2.366195637110205,1.0993167180835448,-15.76970842290714,-4.893989065034198,-2.366195637110205,1.0993167180835448
12781.0,-15.771425578481718,-4.893945048956393,-2.365809919486892,1.0993677729498423,,,,
12782.0,-15.772939803905162,-4.893906208176252,-2.3654697663762905,1.0994128230585534,-15.772939803905162,-4.893906208176252,-2.3654697663762905,1.0994128230585534
12783.0,-15.774534817660024,-4.893865275878601,-2.365111447581353,1.0994603125891307,,,,
12784.0,-15.776182678670684,-4.893822959414647,-2.364741237598088,1.0995094093067785,-15.776182678670684,-4.893822959414647,-2.364741237598088,1.0995094093067785
12785.0,-15.77799138310945,-4.8937764794283645,-2.3643348707218093,1.0995633381661485,,,,
12786.0,-15.77945927593198,-4.89373873317241,-2.364005055672267,1.0996071337531934,-15.77945927593198,-4.89373873317241,-2.364005055672267,1.0996071337531934
12787.0,-15.781097415823002,-4.893696592272278,-2.3636369709811,1.09965604808938,,,,
12788.0,-15.782901565810775,-4.893650144710545,-2.363231562838542,1.0997099570566895,-15.782901565810775,-4.893650144710545,-2.363231562838542,1.0997099570566895
12789.0,-15.78447399804268,-4.8936096354524645,-2.3628782030087443,1.0997569741333346,,,,
12790.0,-15.78612126795365,-4.8935671778492855,-2.362508006628603,1.0998062673444635,-15.78612126795365,-4.8935671778492855,-2.362508006628603,1.0998062673444635
12791.0,-15.78773608705201,-4.893525529900274,-2.3621450836114137,1.0998546226387187,,,,
12792.0,-15.78937386718317,-4.893483264764677,-2.3617769808934215,1.0999037007352475,-15.78937386718317,-4.893483264764677,-2.3617769808934215,1.0999037007352475
12793.0,-15.790997581694821,-4.893441336749999,-2.3614120200866355,1.099952391444755,,,,
12794.0,-15.79256639517264,-4.89340080303896,-2.361059380703039,1.0999994685204706,-15.79256639517264,-4.89340080303896,-2.361059380703039,1.0999994685204706
12795.0,-15.794375922593327,-4.893354019214997,-2.360652612632908,1.1000538096789634,,,,
12796.0,-15.795910238965632,-4.893314323047324,-2.3603076895874917,1.1000999156488989,-15.795910238965632,-4.893314323047324,-2.3603076895874917,1.1000999156488989
12797.0,-15.797722115167474,-4.893267420931272,-2.359900349137804,1.100154406649393,,,,
12798.0,-15.799195140352468,-4.893229263496888,-2.3595691685566154,1.1001987338908146,-15.799195140352468,-4.893229263496888,-2.3595691685566154,1.1001987338908146
12799.0,-15.800833141345473,-4.893186815367984,-2.3592008787174166,1.1002480648466473,,,,
12800.0,-15.802361345242067,-4.893147186358444,-2.3588572573836393,1.1002941178364207,-15.802361345242067,-4.893147186358444,-2.3588572573836393,1.1002941178364207
12801.0,-15.804108388315495,-4.893101855455071,-2.3584644097655136,1.100346804787843,,,,
12802.0,-15.805618299076396,-4.8930626507706965,-2.358124865335344,1.1003923686824113,-15.805618299076396,-4.8930626507706965,-2.358124865335344,1.1003923686824113
12803.0,-15.807179951989403,-4.893022084808647,-2.357773667921648,1.1004395289697197,,,,
12804.0,-15.808867705359129,-4.892978214205501,-2.357394092581295,1.1004905321280767,-15.808867705359129,-4.892978214205501,-2.357394092581295,1.1004905321280767
12805.0,-15.810692155038838,-4.892930754548349,-2.35698375157609,1.1005457055037742,,,,
12806.0,-15.812063021800935,-4.892895072018756,-2.356675408457512,1.1005871870529045,-15.812063021800935,-4.892895072018756,-2.356675408457512,1.1005871870529045
12807.0,-15.813914017380593,-4.892846871366493,-2.3562590533163776,1.1006432449015,,,,
12808.0,-15.815498916820102,-4.892805566072808,-2.355902531048707,1.1006912722120643,-15.815498916820102,-4.892805566072808,-2.355902531048707,1.1006912722120643
12809.0,-15.817020881400348,-4.89276588444314,-2.355560148113708,1.100737426757757,,,,
12810.0,-15.818760269783986,-4.892720505836306,-2.3551688336836376,1.1007902126845104,-15.818760269783986,-4.892720505836306,-2.3551688336836376,1.1007902126845104
12811.0,-15.820349183051528,-4.892679023873623,-2.3548113515483657,1.1008384627968393,,,,
12812.0,-15.822047370945317,-4.892634664634473,-2.354429264241715,1.1008900698193806,-15.822047370945317,-4.892634664634473,-2.354429264241715,1.1008900698193806
12813.0,-15.823603567012812,-4.892593988567209,-2.354079105091312,1.100937392531853,,,,
12814.0,-15.825295978877179,-4.8925497276071495,-2.353698276535049,1.1009888954136122,-15.825295978877179,-4.8925497276071495,-2.353698276535049,1.1009888954136122
12815.0,-15.826893500411465,-4.892507920529629,-2.3533387802463333,1.10103754225621,,,,
12816.0,-15.828554629489348,-4.892464424229207,-2.3529649504013967,1.1010881624776698,-15.828554629489348,-4.892464424229207,-2.3529649504013967,1.1010881624776698
